row_id,ADMINCODE,REGION,ZONE,YEAR,PCGDP,PCRS,FSR,TIG,RUUR,HBTP,IPR,URIR,GCR,WEI,SDEI,EPES,UGPR,UWPR,PCURA,REPC,SCORE_ENTROPY,SCORE_CV,SCORE_DM,SCORE_PCA,SCORE_FACTOR
217,450000,广西,西部,2007,11542,4053.48154362416,42.4802726332231,39.9265726601885,3.8,23.03,25,3.33976,32.1,58.4145539563089,0.0177869511215021,1.43010730876118,81.51,91.89,11.28,132.598684,0.025357,0.044934,0.115645,0.088423,0.293734
218,450000,广西,西部,2008,13471,4974.66777408638,39.9673119473291,39.7682560337082,3.8,23.03,25,3.337919,32.7,53.4986213092915,0.0143290888248598,2.15633215378804,84.04,92.87,11.83,148.119543,0.038791,0.064988,0.14676,0.136329,0.261109
219,450000,广西,西部,2009,14708,5746.91103789127,38.2896992267946,41.7846448002924,3.7,25.02,25,3.337171,33.7,42.9511169846336,0.0125195068115677,3.07802345513066,92.19,94.43,13.98,164.227642,0.067425,0.107409,0.216484,0.229559,0.219535
220,450000,广西,西部,2010,18070,7184.38177874186,38.4535687067579,40.3114915111548,3.7,27.0,25,3.186229,35.0,36.5546513259436,0.0105677938356484,3.18740380256925,92.35,94.65,14.31,181.561822,0.078973,0.12453,0.247398,0.278633,0.188133
221,450000,广西,西部,2011,22234,8395.70354457572,37.2344103595675,39.3431004184507,3.5,28.32,29,3.057804,37.4,21.5962290896028,0.0050583015369081,2.11764520995725,91.08,93.91,14.34,207.689464,0.084977,0.137428,0.281127,0.378676,0.16474
222,450000,广西,西部,2012,24181,9622.07072858969,39.0609768761536,41.3505431897802,3.4,36.03,34,2.999855,37.5,21.7256449272798,0.0044596411762624,2.01023036750937,93.26,95.3,14.74,238.635507,0.112074,0.170793,0.334886,0.422474,0.184724
223,450000,广西,西部,2013,26416,10849.9260198689,41.063742921522,43.7678737829761,3.3,39.67,38,2.911459,37.7,18.0989524758202,0.003791651939205,2.00176397074177,93.58,95.91,15.53,263.303812,0.136566,0.20203,0.384309,0.470753,0.209611
224,450000,广西,西部,2014,28603,12102.3060796646,40.8725813914058,44.3692135592223,3.2,42.41,39,2.841069,39.3,16.1397724429267,0.0034339628195881,2.41393877216729,92.99,94.4,15.75,298.862745,0.155662,0.225521,0.416994,0.495508,0.206123
225,450000,广西,西部,2015,30890,11996.4664310954,37.268632963638,46.2325480814716,2.9,44.72,43,2.790324,37.6,14.8715349578992,0.0028463690548595,2.42724774997479,94.46,97.5,16.28,335.371703,0.174065,0.249062,0.453355,0.537864,0.206628
226,450000,广西,西部,2016,33340,13073.5021618283,35.0377107864106,47.7476638993336,2.9,46.4,46,2.734241,37.6,11.9867714033977,0.0008556395269473,2.04201094175653,95.85,97.7,17.06,386.896552,0.183201,0.261206,0.474927,0.575288,0.198552
227,450000,广西,西部,2017,36441,14342.7756266558,32.9044218761141,49.3184641413772,2.2,49.36,46,2.693333,39.1,11.9867714033977,0.0005913201841411,1.73391327377739,97.8,97.63,17.56,426.927835,0.207099,0.290588,0.516872,0.619805,0.183548
228,450000,广西,西部,2018,39837,15491.2067919951,31.6613127360782,50.5094814497804,2.3,51.96,46,2.608444,39.9,11.9867714033977,0.000512538338479,1.49602503605901,98.15,97.8,19.42,454.259337,0.21659,0.302443,0.536903,0.639681,0.155089
229,450000,广西,西部,2019,42778,16218.1854676837,30.9673968032596,50.8591097654576,2.6,55.92,46,2.540582,40.8,11.9867714033977,0.0004478012534668,1.706386644243,98.84,98.88,21.92,539.778062,0.229461,0.319027,0.564937,0.660603,0.112435
230,450000,广西,西部,2020,44237,15154.6124726041,27.7845834675142,51.6620029022327,2.8,59.0,46,2.420452,41.3,11.9867714033977,0.0003969097098219,1.63023689733909,99.36,99.68,23.76,920.443671,0.236391,0.327729,0.578859,0.675744,0.067539
231,450000,广西,西部,2021,50137,16216.5971808616,31.0021114123041,50.1560944262191,2.5,63.34,46,2.354703,40.2,11.9867714033977,0.0002947348378165,1.43803366548754,99.47,99.81,23.92,1046.531153,0.255175,0.347698,0.605156,0.691904,0.073053
232,450000,广西,西部,2022,51936,15934.2183475332,28.6378475969403,50.0124111647019,2.5,67.7,46,2.277462,42.2,11.9867714033977,0.0002352393063495,1.54089715135102,99.44,99.91,24.4,947.229669,0.261737,0.357845,0.625577,0.712219,0.035252
233,450000,广西,西部,2023,54005,15957.4298786553,29.2360568200257,50.7679469458577,2.5,72.01,46,2.213068,42.4,11.9867714033977,0.0002826956445019,1.15433091256554,99.21,99.89,24.48,1245.421077,0.26964,0.365755,0.635468,0.722906,0.034457
234,450000,广西,西部,2024,57071,16261.1210851785,28.3303137070474,50.950107157567,2.5,72.01,46,2.157161,42.4,11.9867714033977,0.0002826956445019,1.15433091256554,99.21,99.89,24.48,1245.421077,0.272352,0.36886,0.638908,0.727359,0.029227
235,650000,新疆,西部,2007,16887,4093.07875894988,35.9504496007043,37.6657142857143,3.9,46.47,38,3.20868,32.0,19.6048571428571,0.0165685714285714,2.84474627428787,92.77,99.12,13.32,359.529412,0.097328,0.147855,0.299975,0.359266,0.19433
236,650000,新疆,西部,2008,19605,4887.37681839512,34.0828424709258,36.3017501508751,3.7,46.47,38,3.228848,31.9,18.0325890162945,0.0141219070609535,2.87626491466546,88.61,92.82,12.47,418.973561,0.099653,0.145799,0.28643,0.339914,0.203163
237,650000,新疆,西部,2009,19755,5453.91384900417,28.8645863494962,39.7946660372905,3.8,50.08,38,3.12,36.3,18.2166627330658,0.013922586735898,2.70396685747377,89.34,99.03,12.55,452.38829,0.105755,0.160176,0.317899,0.402364,0.153664
238,650000,新疆,西部,2010,24700,6343.70709382151,29.4647744730445,35.0751837617999,3.2,53.7,38,2.90006,36.4,15.6132233871871,0.0109790679452259,3.00310198892231,95.8,99.17,13.19,516.385542,0.134004,0.197282,0.379074,0.462607,0.092213
239,650000,新疆,西部,2011,29624,7471.4606741573,31.535703811354,36.6105327617881,3.2,56.93,40,2.812916,36.6,12.7570422535211,0.0116824862216778,2.34932085498295,96.19,99.17,13.74,572.284345,0.144796,0.209979,0.400517,0.491498,0.107617
240,650000,新疆,西部,2012,33103,8504.66045272969,33.4171547055774,38.8825926225748,3.4,58.91,44,2.765998,35.9,12.6568444912167,0.010740980598505,2.35729227556644,96.6,99.13,14.16,603.102625,0.1585,0.225904,0.423635,0.506496,0.141571
241,650000,新疆,西部,2013,36988,9538.2932166302,36.7931479694306,42.7305006791697,3.4,60.65,49,2.687779,36.4,12.0010485427639,0.0098825155494125,2.24934140170583,96.37,98.08,15.69,667.09062,0.183963,0.256713,0.469319,0.537435,0.186233
242,650000,新疆,西部,2014,40193,10479.5698924731,38.6504269408251,43.4831885153003,3.2,62.21,50,2.660935,36.8,11.0905067731664,0.0092071887311781,2.13575904442415,96.87,98.15,16.46,780.274859,0.201099,0.277121,0.498255,0.563758,0.193844
243,650000,新疆,西部,2015,39520,11612.5786163522,34.978856045016,47.8268811312037,2.9,63.68,55,2.787798,37.5,10.7395588219493,0.008362612685212,1.87943346290412,97.63,98.81,17.69,851.636661,0.220967,0.301088,0.53201,0.602358,0.211329
244,650000,新疆,西部,2016,40020,12377.2652388797,31.388872107775,48.9222079162686,2.5,65.43,55,2.795149,38.5,9.75069568467832,0.0042820949453835,1.57240379387422,97.89,98.86,18.35,898.33887,0.232196,0.316267,0.556096,0.643923,0.183767
245,650000,新疆,西部,2017,45476,13104.0322580645,31.624845813458,49.3902275109992,2.6,68.54,55,2.786329,40.0,9.75069568467832,0.0030188442548768,1.17871837558548,98.32,98.75,19.78,931.517184,0.239552,0.325307,0.572246,0.665622,0.160133
246,650000,新疆,西部,2018,51238,13607.5396825397,30.5523247114685,50.4324948865677,2.4,71.93,55,2.736033,39.6,9.75069568467832,0.0021476415757178,1.8819140340552,98.01,97.66,20.34,1031.406385,0.265182,0.354894,0.607865,0.683337,0.158495
247,650000,新疆,西部,2019,53542,14166.4712778429,29.6798601822221,51.7088202631443,2.1,73.88,55,2.64167,39.9,9.75069568467832,0.0017547859470034,1.6529050002916,98.52,98.55,23.67,1096.924429,0.286354,0.381685,0.650961,0.719837,0.122756
248,650000,新疆,西部,2020,53606,11885.3281853282,26.6975832977901,50.9597339265399,2.4,70.2,55,2.478515,40.9,9.75069568467832,0.0010492221409058,1.49263711875312,98.39,99.52,25.3,1930.461812,0.283233,0.377531,0.641755,0.72058,0.073904
249,650000,新疆,西部,2021,62991,13943.6075704905,30.102977360603,46.9396012653572,2.0,71.89,55,2.416822,41.0,9.75069568467832,0.0008172098383972,1.73854500075322,98.8,99.43,21.73,2438.301716,0.303804,0.396731,0.65371,0.729267,0.099842
250,650000,新疆,西部,2022,69717,12633.1658291457,27.6466629604705,44.2084610396448,2.0,69.42,55,2.320846,41.4,9.75069568467832,0.0005653255887422,1.82856892061913,98.63,99.49,23.86,2008.448118,0.299586,0.394613,0.659875,0.734602,0.042995
251,650000,新疆,西部,2023,73774,14967.2825250192,28.8052829530407,45.3489770416033,2.0,76.03,55,2.260865,41.4,9.75069568467832,0.0004564491082772,1.75393618061631,98.54,99.64,24.47,2956.18508,0.3312,0.426529,0.691368,0.756681,0.044291
252,650000,新疆,西部,2024,78660,15116.2790697674,31.4928141966843,47.8530834076001,2.0,76.03,55,2.204149,41.4,9.75069568467832,0.0004564491082772,1.75393618061631,98.54,99.64,24.47,2956.18508,0.340476,0.437938,0.70569,0.76687,0.075975
253,320000,江苏,东部,2007,33798,10340.4117570892,87.6262863587237,37.6144741500054,3.2,32.01,43,2.450482,42.8,19.4547567376214,0.0046870911637499,1.89175007440127,97.41,99.47,19.28,3207.055894,0.227638,0.306003,0.521155,0.525402,0.364422
254,320000,江苏,东部,2008,39967,12761.0152022675,84.1083421350027,38.4747378455672,3.3,32.01,43,2.487708,42.6,16.4709246901811,0.0036515810053157,2.93087892495435,98.23,99.88,20.28,3479.391035,0.251992,0.333939,0.55,0.552975,0.345172
255,320000,江苏,东部,2009,44272,14704.3533930858,80.3706912001912,39.6293191226426,3.2,34.06,43,2.511429,42.0,15.1524003748002,0.0031161793587203,3.67405460302288,98.39,99.65,20.42,3796.482122,0.275466,0.35936,0.57389,0.571336,0.337741
256,320000,江苏,东部,2010,52787,17291.015376795,83.0242202984904,41.3711612486982,3.2,36.1,43,2.456491,42.1,13.4230944884363,0.0025384267794963,2.84672958816132,99.12,99.56,21.26,4748.194713,0.298589,0.380991,0.590951,0.598886,0.352717
257,320000,江苏,东部,2011,61464,20015.3309235947,82.7570189593874,42.3823486052188,3.2,39.44,47,2.379933,42.1,12.1372585955544,0.0021576930007043,2.73831030647474,99.03,99.58,21.86,5271.751969,0.328409,0.412485,0.626872,0.631094,0.363703
