row_id,admincode,region,zone,year,pcgdp,pcrs,fsr,tig,ruur,hbtp,ipr,hesp,gcr,wei,sdei,epes,ugpr,uwpr,pcura,ptvp,resilience_score,er,sdr,eer,ir
110,120000,天津,东部,2008,45242,17676.0204081633,77.8615221500023,46.4282957702995,3.6,47.27,53,4534.0,32.5,11.8147962334054,0.0046310589688175,1.26538514728253,100.0,100.0,14.39,14.33,0.477976,0.118954,0.125912,0.090551,0.14256
111,120000,天津,东部,2009,47497,19794.7882736156,73.1125698224642,48.7126944094157,3.6,48.28,53,4432.0,30.3,10.4467913689225,0.0041456494325346,1.18831607784538,100.0,100.0,13.76,15.38,0.473766,0.117795,0.126214,0.086782,0.142975
112,120000,天津,东部,2010,54053,22018.4757505774,77.627756311554,50.3498858113252,3.6,49.3,53,4412.0,32.1,9.98360367746091,0.0034432277332084,1.9682751808489,100.0,100.0,14.89,12.05,0.499374,0.127581,0.127229,0.1064,0.138163
113,120000,天津,东部,2011,61458,25317.6733780761,81.0057172123162,51.9593220338983,3.6,49.4,56,4329.0,34.5,8.27697996918336,0.0028462249614791,1.79477044863694,100.0,100.0,17.05,15.19,0.530708,0.136966,0.130062,0.107993,0.155687
114,120000,天津,东部,2012,66517,28457.1843251089,82.1207441174687,52.6495631980537,3.6,37.87,58,4358.0,34.9,9.15769103173726,0.0024825832135353,1.79590427442948,100.0,100.0,17.88,17.34,0.534811,0.142223,0.11918,0.108336,0.165073
115,120000,天津,东部,2013,71345,31704.9645390071,81.5574236724319,54.1315583083637,3.6,39.22,61,4346.0,34.9,8.46723108170612,0.0021799022663744,1.90019653147446,100.0,100.0,18.74,18.99,0.554772,0.146395,0.124074,0.111129,0.173174
116,120000,天津,东部,2014,74960,33160.9517144857,82.8630360176101,55.131289588933,3.5,40.12,61,4283.0,34.9,8.39811664755747,0.0019660545457962,2.0081810933546,100.0,100.0,16.71,18.14,0.553833,0.150684,0.12699,0.113548,0.162612
117,120000,天津,东部,2015,75868,27541.3481584434,82.5130323139512,57.2416011765247,3.5,41.17,63,4185.0,36.4,8.54892228503148,0.0017087182315363,2.26151252184943,100.0,100.0,16.02,16.3,0.55387,0.148396,0.129657,0.121157,0.154661
118,120000,天津,东部,2016,79647,29023.562023562,73.6194494827582,60.4746802355975,3.5,42.15,65,4058.0,37.2,7.97529014045237,0.0002326351374899,1.77405708446977,100.0,100.0,15.39,18.09,0.546051,0.143165,0.131994,0.113735,0.157157
119,120000,天津,东部,2017,87280,29860.9929078014,70.3833007366247,61.9849645800202,3.5,43.94,65,4072.0,36.8,7.97529014045237,0.0002015967101987,3.35776563271125,100.0,100.0,17.41,19.64,0.59251,0.142887,0.134197,0.14578,0.169647
120,120000,天津,东部,2018,95689,30594.3600867679,67.8740380773147,62.5036481602047,3.5,43.75,65,4150.0,38.0,7.97529014045237,0.0001421847054157,2.14168782789157,100.0,100.0,11.67,11.93,0.52457,0.142464,0.134643,0.122602,0.124861
121,120000,天津,东部,2019,101557,31137.1841155235,67.7898366289714,63.4833339262211,3.5,43.71,65,4214.0,37.5,7.97529014045237,0.0001266408167621,6.81411026208549,100.0,100.0,12.98,10.93,0.625394,0.144792,0.135144,0.218134,0.127324
122,120000,天津,东部,2020,101068,27015.8615717376,61.024957557872,63.4344660194175,3.6,49.2,65,4430.0,37.6,7.97529014045237,7.28155339805825e-05,1.92679327907087,100.0,100.0,14.91,11.54,0.529018,0.133629,0.140972,0.117609,0.136809
123,120000,天津,东部,2021,113660,29346.6860888565,67.9151797751027,62.1385901269358,3.7,50.02,65,5153.0,38.3,7.97529014045237,5.41915575928748e-05,1.49529745761368,100.0,100.0,15.44,12.51,0.541368,0.144189,0.145704,0.109804,0.14167
124,120000,天津,东部,2022,117925,28614.0865737344,67.6485348904511,61.2235157015162,3.7,50.29,65,5428.0,38.4,7.97529014045237,4.0292086634185e-05,1.06453515420374,100.0,100.0,16.11,11.25,0.533358,0.143072,0.148372,0.10109,0.140825
125,120000,天津,东部,2023,122752,31244.1348973607,61.8064150322215,62.6516821709595,3.7,53.16,65,5559.0,38.2,7.97529014045237,3.76404796472549e-05,1.03005103005103,99.48,100.0,16.41,11.25,0.535202,0.140549,0.152832,0.100074,0.141747
126,120000,天津,东部,2024,132143,30266.1290322581,58.930366671454,63.9458952636163,3.7,53.16,65,5559.0,38.2,7.97529014045237,3.76404796472549e-05,1.03005103005103,99.48,100.0,16.41,11.25,0.534036,0.139383,0.152832,0.100074,0.141747
127,640000,宁夏,西部,2007,14458,3926.22950819672,33.090758734753,41.3286235186873,4.3,33.45,28,1022.95081967213,33.5,42.4031449407475,0.042137648131267,5.27599751912342,74.58,90.07,17.16,8.13,0.320032,0.045671,0.034381,0.129259,0.11072
128,640000,宁夏,西部,2008,18554,4779.93527508091,29.268968916546,41.0990168539326,4.4,33.45,28,1610.0,37.8,33.311095505618,0.0305477528089887,5.39416530605958,75.68,87.25,14.82,9.36,0.333485,0.042294,0.036997,0.15212,0.102075
129,640000,宁夏,西部,2009,20382,5428.8,25.8071977056157,43.6725349332912,4.4,35.12,28,1721.0,38.8,32.6328254519618,0.0248046104049893,5.2248126561199,87.13,97.2,16.57,10.06,0.365262,0.041759,0.039889,0.154626,0.128987
130,640000,宁夏,西部,2010,24984,6611.37440758294,27.5411188635589,43.7042692625819,4.4,36.8,28,1868.0,38.8,25.8656232105364,0.0197747661767512,5.52257277635284,88.01,98.23,17.35,10.63,0.392527,0.045485,0.043102,0.168525,0.135415
131,640000,宁夏,西部,2011,30161,7955.24691358025,31.1626127976654,43.3274666114505,4.4,39.6,33,1912.0,37.5,20.41205093695,0.0212444352417434,4.99072119675313,88.38,95.45,17.9,11.24,0.397901,0.051206,0.052446,0.157942,0.136307
132,640000,宁夏,西部,2012,32609,8960.54628224583,30.5382016752279,44.5565462224308,4.2,42.9,40,2107.0,38.4,18.2768653214453,0.0190802440168934,4.09204498125781,79.67,92.3,17.56,12.46,0.397271,0.052944,0.070764,0.143658,0.129904
133,640000,宁夏,西部,2013,35135,10037.5375375375,33.4251149076403,45.4311122567341,4.1,47.59,44,2195.0,38.5,16.5519611633802,0.0167418481763113,3.56972508889082,89.08,96.51,18.81,13.19,0.425273,0.058479,0.08395,0.135769,0.147074
134,640000,宁夏,西部,2014,36815,10873.1563421829,33.9707131790694,46.21852136303,4.0,49.1,45,2255.0,38.0,15.0681110796718,0.0152431383645256,3.45844370033485,89.23,97.26,23.16,13.17,0.450809,0.060862,0.08977,0.134689,0.165487
135,640000,宁夏,西部,2015,37876,15201.7543859649,32.7978287029311,47.5226796929518,4.0,50.61,49,2244.0,37.9,12.4156780646662,0.0138636892300534,3.99564335215944,87.26,96.4,22.52,13.97,0.47163,0.064323,0.096001,0.148233,0.163074
136,640000,宁夏,西部,2016,40339,16267.6258992806,30.9005691329093,48.9214064859423,3.9,53.8,51,2225.0,40.4,12.2057237362479,0.0070647875170777,2.92457793294753,90.69,94.75,23.11,13.47,0.467957,0.0648,0.104242,0.134909,0.164006
137,640000,宁夏,西部,2017,45718,17782.9787234043,30.4192951529014,48.2361028653564,3.9,58.39,51,2278.0,40.4,12.2057237362479,0.0046276911539543,4.19659377321931,91.71,95.66,21.83,15.26,0.503942,0.065563,0.110036,0.162836,0.165508
138,640000,宁夏,西部,2018,49614,18733.8028169014,30.7612081236875,49.6467437752835,3.9,59.6,51,2379.0,40.5,12.2057237362479,0.0037205857216113,5.10055952531958,93.85,98.4,22.94,13.35,0.532364,0.068822,0.112308,0.182256,0.168978
139,640000,宁夏,西部,2019,52537,19513.249651325,29.4502499495929,50.1907429638522,3.7,58.98,51,2581.0,41.3,12.2057237362479,0.0033346672002134,3.75723949968365,96.65,98.39,26.2,12.85,0.525372,0.068943,0.118131,0.156072,0.182226
140,640000,宁夏,西部,2020,55021,18052.7045769764,28.333648571969,50.2742461390693,3.9,57.3,51,2691.0,42.0,12.2057237362479,0.001809771756439,3.34243021967629,97.52,98.87,26.78,11.85,0.511795,0.067036,0.112302,0.14967,0.182788
141,640000,宁夏,西部,2021,63461,18408.275862069,32.2160670639895,46.3013818055011,4.1,56.82,51,2749.0,42.0,12.2057237362479,0.0013142408787759,3.34129379714124,97.75,99.66,26.23,10.75,0.505012,0.069066,0.107424,0.149995,0.178528
142,640000,宁夏,西部,2022,70263,18359.8901098901,28.9794376043077,44.2346119186616,4.1,57.37,51,3271.0,42.2,12.2057237362479,0.0010735415115777,3.66533362723179,98.48,99.99,28.0,17.33,0.538823,0.064204,0.11253,0.157149,0.20494
143,640000,宁夏,西部,2023,72957,18541.8381344307,28.6808117027715,45.1476952022578,4.1,59.67,51,3338.0,42.4,12.2057237362479,0.0009990592662276,4.35827747262159,96.79,99.33,27.17,17.33,0.552874,0.065407,0.115779,0.171788,0.199899
144,640000,宁夏,西部,2024,75484,19462.2770919067,29.190731845154,49.3603256523951,4.1,59.67,51,3338.0,42.4,12.2057237362479,0.0009990592662276,4.35827747262159,96.79,99.33,27.17,17.33,0.559033,0.071566,0.115779,0.171788,0.199899
145,340000,安徽,中部,2007,12989,4007.68224910101,43.7117612535475,43.4861992545583,4.1,23.69,23,1194.01765282772,36.1,22.0770373728216,0.0071988012491185,3.02694098068064,83.15,94.4,13.55,8.67,0.315404,0.060179,0.023596,0.124162,0.107467
146,340000,安徽,中部,2008,15535,4963.65118174409,43.9928845932015,42.1330783697742,3.9,23.69,23,1658.0,36.0,17.7217184824065,0.005841747481009,3.32335638352771,87.6,95.11,14.15,9.18,0.340996,0.06023,0.032382,0.133791,0.114592
147,340000,安徽,中部,2009,17715,5754.03686184962,40.3339060282363,42.0020801310667,3.9,25.6,23,1742.0,37.2,16.5398952571171,0.004955498080941,2.76714349742287,88.62,95.25,14.91,8.61,0.334407,0.056779,0.035323,0.125531,0.116774
148,340000,安徽,中部,2010,21923,7219.23787141178,44.4193676790552,39.6473909040136,3.7,27.5,23,1841.0,37.5,13.9398330540838,0.0040159096741082,2.50114970957756,90.52,96.06,16.01,7.73,0.347594,0.060885,0.043197,0.122794,0.120718
149,340000,安徽,中部,2011,27303,8854.98995311453,44.3101553440973,38.2427893324491,3.7,29.65,27,2007.0,39.5,14.9380714649768,0.0032514783633918,2.48138807565267,93.35,96.55,18.0,9.74,0.374981,0.061415,0.051687,0.12537,0.136509
150,340000,安徽,中部,2012,30697,10275.6774841084,45.2591636981477,38.5743960483488,3.7,37.13,31,2101.0,38.8,13.866162896569,0.0028328889906606,2.41150615625813,94.61,98.02,18.47,10.14,0.396032,0.064519,0.065762,0.123819,0.141932
